"month","year","site_code","monthly_avg"
9,2021,"POSE",15.9018072916667
9,2021,"PRIN",23.2441775
9,2021,"REDB",9.97903333333334
9,2021,"TECR",10.88019
9,2021,"WALK",16.1496435185185
9,2021,"WLOU",5.75087137681159
10,2021,"ARIK",9.28106968390805
10,2021,"BIGC",10.2457664930556
10,2021,"BLDE",3.61442708333333
10,2021,"BLUE",13.2123685897436
10,2021,"CARI",0.654868055555556
10,2021,"COMO",2.7690306372549
10,2021,"CUPE",23.146634469697
10,2021,"HOPB",12.24021
10,2021,"KING",14.166688172043
10,2021,"LEWI",14.7519918478261
10,2021,"MART",9.03134236111111
10,2021,"MCDI",15.8639296875
10,2021,"MCRA",7.825625
10,2021,"POSE",15.0678418209877
10,2021,"PRIN",18.0676408045977
10,2021,"REDB",6.6383203125
10,2021,"TECR",5.89689342948718
10,2021,"WALK",14.8388125
10,2021,"WLOU",1.90787351190476
11,2021,"ARIK",4.98965833333333
11,2021,"BIGC",7.58469521604938
11,2021,"BLDE",1.75408928571428
11,2021,"BLUE",9.62702873563218
11,2021,"COMO",0.540016666666667
11,2021,"CUPE",22.3193498263889
11,2021,"HOPB",4.77073302469136
11,2021,"KING",8.77016820987654
11,2021,"LEWI",8.30269916666667
11,2021,"MART",7.66545535714286
11,2021,"MAYF",14.3385069444444
11,2021,"MCDI",10.4060729166667
11,2021,"MCRA",5.58929427083333
11,2021,"POSE",6.28503685897436
11,2021,"PRIN",9.62289062499999
11,2021,"REDB",3.96045
11,2021,"TECR",3.95173958333333
11,2021,"WALK",10.1389479166667
11,2021,"WLOU",0.304735576923077
12,2021,"ARIK",2.38159455128205
12,2021,"BIGC",5.57287326388889
12,2021,"BLUE",9.46336781609196
12,2021,"CUPE",21.8567091049383
12,2021,"HOPB",2.27702314814815
12,2021,"KING",6.77568898809524
12,2021,"LEWI",7.39466025641025
12,2021,"MART",5.79722299382716
12,2021,"MAYF",12.2135452898551
12,2021,"MCDI",7.70985863095238
12,2021,"MCRA",4.23323958333333
12,2021,"POSE",5.21867025862069
12,2021,"PRIN",9.18849404761905
12,2021,"REDB",1.10636350574713
12,2021,"TECR",1.64045089285714
12,2021,"WALK",11.6572065217391
12,2021,"WLOU",0.05421875
1,2022,"ARIK",0.799519345238095
1,2022,"BIGC",4.09515029761905
1,2022,"BLUE",5.99996458333333
1,2022,"CUPE",21.5061781609195
1,2022,"HOPB",0.746175347222222
1,2022,"KING",4.31842329545455
1,2022,"LEWI",3.93587333333333
1,2022,"MART",4.15797355769231
1,2022,"MAYF",9.46042934782609
1,2022,"MCDI",4.77811217948718
1,2022,"MCRA",3.72416346153846
1,2022,"POSE",1.39894333333333
1,2022,"PRIN",3.48872638888889
1,2022,"REDB",0.440839743589744
1,2022,"TECR",1.244409375
1,2022,"WALK",10.5691231060606
1,2022,"WLOU",0.0841232638888889
2,2022,"ARIK",1.74387784090909
2,2022,"BLUE",7.61296458333334
2,2022,"CUPE",21.5120391666667
2,2022,"GUIL",19.8239978070175
2,2022,"HOPB",0.132372549019608
2,2022,"KING",5.40693669871795
2,2022,"LEWI",6.224605
2,2022,"MART",4.17304076086957
2,2022,"MAYF",10.0441299603175
2,2022,"MCDI",5.05581994047619
2,2022,"MCRA",3.38952430555556
2,2022,"POSE",3.01115144230769
2,2022,"PRIN",4.97397842261905
2,2022,"REDB",0.667159375
2,2022,"SYCA",13.6774311594203
2,2022,"TECR",1.18768833333333
2,2022,"WALK",10.7485606884058
3,2022,"ARIK",6.24523060344827
3,2022,"BLUE",13.9784246794872
3,2022,"CUPE",21.8914300595238
3,2022,"GUIL",20.63828125
3,2022,"HOPB",2.93576711309524
3,2022,"KING",8.26828351449276
3,2022,"LEWI",9.51874330357144
3,2022,"MART",5.32752395833333
3,2022,"MAYF",13.4705771604938
3,2022,"MCDI",7.51915432098765
3,2022,"MCRA",3.40963541666667
3,2022,"POSE",7.04465
3,2022,"PRIN",10.9523341666667
3,2022,"REDB",2.62626157407407
3,2022,"SYCA",15.9318415178571
3,2022,"TECR",1.47646875
3,2022,"WALK",12.2702596153846
3,2022,"WLOU",0.192452380952381
4,2022,"ARIK",11.1699523809524
4,2022,"BIGC",9.19665625
4,2022,"BLDE",1.92368229166667
4,2022,"BLUE",17.7811790123457
4,2022,"CUPE",22.2430063405797
4,2022,"GUIL",21.4472073863636
4,2022,"HOPB",7.43982961309524
4,2022,"KING",12.9467740384615
4,2022,"LEWI",12.4483841666667
4,2022,"MART",4.96199537037037
4,2022,"MAYF",16.4254626736111
4,2022,"MCDI",12.4430520833333
4,2022,"MCRA",4.21513541666667
4,2022,"POSE",10.6540771604938
4,2022,"PRIN",18.4690761217949
4,2022,"REDB",4.72653685897436
4,2022,"SYCA",17.7069197530864
4,2022,"TECR",4.19235108024691
4,2022,"WALK",13.6276069444445
4,2022,"WLOU",0.496602564102564
5,2022,"ARIK",16.0280875
5,2022,"BIGC",11.845572172619
5,2022,"BLDE",3.83066666666667
5,2022,"BLUE",20.6982258333333
5,2022,"CARI",1.56760964912281
5,2022,"COMO",0.2980375
5,2022,"CUPE",23.2937574404762
5,2022,"GUIL",22.6499050925926
5,2022,"HOPB",14.052713362069
5,2022,"KING",15.8604575617284
5,2022,"LEWI",15.1190014880952
5,2022,"MART",6.84350961538461
5,2022,"MAYF",20.5448680555556
5,2022,"MCDI",16.6382842741936
5,2022,"POSE",15.0654606481481
5,2022,"PRIN",23.1271681034483
5,2022,"REDB",7.54335491071429
5,2022,"SYCA",20.1850601851852
5,2022,"TECR",7.62535496794872
5,2022,"WALK",15.3891923076923
5,2022,"WLOU",0.910875
6,2022,"ARIK",20.6292995689655
6,2022,"BIGC",15.298099537037
6,2022,"BLDE",8.02333092948718
6,2022,"BLUE",22.7351328125
6,2022,"CARI",4.44323765432099
6,2022,"COMO",4.49603125
6,2022,"CUPE",23.8582816358025
6,2022,"GUIL",22.9835453869048
6,2022,"HOPB",16.7323402777778
6,2022,"KING",19.0207797619048
6,2022,"LEWI",16.4481077898551
6,2022,"MART",8.99199614197531
6,2022,"MAYF",23.0724835069444
6,2022,"MCDI",20.2768697916667
6,2022,"MCRA",6.41958333333333
6,2022,"OKSR",11.7496111111111
6,2022,"POSE",18.2411412037037
6,2022,"PRIN",26.9390787037037
6,2022,"REDB",10.2709568452381
6,2022,"SYCA",23.2151622023809
6,2022,"TECR",10.8839047619048
6,2022,"WALK",17.0139743589744
6,2022,"WLOU",4.74269305555555
7,2022,"BIGC",17.80482
7,2022,"BLDE",13.2308
7,2022,"BLUE",24.1179638888889
7,2022,"CARI",5.12128240740741
7,2022,"COMO",9.80077986111111
7,2022,"CUPE",23.5197198275862
7,2022,"GUIL",22.829071969697
7,2022,"HOPB",19.22896875
7,2022,"KING",19.7383169642857
7,2022,"LEWI",17.7178611111111
7,2022,"MART",12.4044604166667
7,2022,"MAYF",24.7986931089744
7,2022,"MCDI",23.1239226190476
7,2022,"OKSR",9.18507166666667
7,2022,"POSE",20.533790922619
7,2022,"PRIN",27.9049583333333
7,2022,"REDB",13.3159331896552
7,2022,"SYCA",24.493546875
7,2022,"TECR",13.3625892857143
7,2022,"WALK",18.1902040229885
7,2022,"WLOU",7.5524375
8,2022,"BLDE",12.21725
8,2022,"BLUE",23.4249099702381
8,2022,"CARI",4.47880486111111
8,2022,"COMO",9.21467025862069
8,2022,"CUPE",23.2075873397436
8,2022,"GUIL",22.5622991666667
8,2022,"HOPB",19.3247700617284
8,2022,"KING",18.8713402777778
8,2022,"LEWI",18.0618387345679
8,2022,"MART",14.4869094551282
8,2022,"MAYF",23.9703359375
8,2022,"MCDI",20.5995944940476
8,2022,"OKSR",5.15286491935484
8,2022,"POSE",20.3609652777778
8,2022,"PRIN",26.3971536458333
8,2022,"REDB",13.7398189102564
8,2022,"SYCA",25.2536830357143
8,2022,"TECR",13.9996458333333
8,2022,"WALK",18.1006429597701
8,2022,"WLOU",8.01420753205128
9,2022,"BIGC",16.2524055059524
9,2022,"BLDE",9.76025431034482
9,2022,"BLUE",21.6994769345238
9,2022,"CARI",2.73813715277778
9,2022,"COMO",6.81060096153846
9,2022,"GUIL",22.5907986111111
9,2022,"HOPB",14.6225776515151
9,2022,"KING",17.7852584876543
9,2022,"LEWI",16.1047275
9,2022,"MART",13.0127837301587
9,2022,"MAYF",21.30204375
9,2022,"MCDI",17.6859166666667
9,2022,"MCRA",11.4986758333333
9,2022,"OKSR",2.15843055555556
9,2022,"POSE",17.6134483333333
9,2022,"PRIN",25.6569791666667
9,2022,"REDB",11.8251912202381
9,2022,"SYCA",24.3140587797619
9,2022,"TECR",11.9959150641026
9,2022,"WALK",16.7948787202381
9,2022,"WLOU",6.13039732142857
10,2022,"ARIK",6.51838988095238
10,2022,"BIGC",11.0500061728395
10,2022,"BLDE",5.03105615942029
10,2022,"BLUE",16.8666206896552
10,2022,"CARI",0.613065705128205
10,2022,"COMO",2.87166447368421
10,2022,"CUPE",22.7774708333333
10,2022,"HOPB",9.79031968390804
10,2022,"KING",14.6782263888889
10,2022,"LECO",11.2067094298246
10,2022,"LEWI",11.4677276234568
10,2022,"MART",10.3500796130952
10,2022,"MAYF",15.6270108695652
10,2022,"MCDI",12.8567269345238
10,2022,"MCRA",10.1740115740741
10,2022,"POSE",10.9529300595238
10,2022,"PRIN",13.528575
10,2022,"REDB",6.92216294642857
10,2022,"SYCA",22.1584112318841
10,2022,"TECR",9.83282954545455
10,2022,"WALK",12.7879205246914
10,2022,"WLOU",2.1912125
11,2022,"ARIK",3.42406330128205
11,2022,"BIGC",5.55021634615385
11,2022,"BLDE",1.04195833333333
11,2022,"BLUE",13.3398571428571
11,2022,"CARI",-0.0222635869565217
11,2022,"CUPE",22.901655448718
11,2022,"GUIL",21.2705972222222
11,2022,"HOPB",5.93408653846154
11,2022,"LECO",9.14342438271605
11,2022,"LEWI",9.04714503205128
11,2022,"MART",5.3828421474359
11,2022,"MAYF",13.2898950617284
11,2022,"MCDI",9.29640808823529
11,2022,"MCRA",4.32124166666667
11,2022,"POSE",7.83244916666667
11,2022,"PRIN",10.8394641666667
11,2022,"REDB",1.62089583333333
11,2022,"SYCA",16.4337737068966
11,2022,"WALK",11.6624054487179
11,2022,"WLOU",0.108905448717949
12,2022,"ARIK",1.19576319444444
12,2022,"BLUE",11.4742083333333
12,2022,"CARI",-0.00944318181818182
12,2022,"CUPE",21.9980568181818
12,2022,"GUIL",20.061125
12,2022,"HOPB",1.76630048076923
12,2022,"LECO",5.84718031609195
12,2022,"LEWI",6.123015625
12,2022,"MART",3.86301762820513
12,2022,"MAYF",11.5875304487179
12,2022,"MCDI",4.56778503787879
12,2022,"MCRA",3.26228993055556
12,2022,"POSE",2.92784916666667
12,2022,"PRIN",8.159795
12,2022,"REDB",0.99272767857143
12,2022,"WALK",9.38984166666667
12,2022,"WLOU",0.0762824074074074
