"date","site_code","grab_sample","var","var_category","val","ms_status","ms_interp","val_err"
2021-03-31,"COMO",0,"discharge","discharge",0.698825791107041,0,0,8.72864842825168e-06
2021-04-01,"COMO",0,"discharge","discharge",0.653593055555556,0,0,6.85839069172447e-06
2021-04-02,"COMO",0,"discharge","discharge",0.900874768518519,0,0,1.28440307814575e-05
2021-04-03,"COMO",0,"discharge","discharge",1.35485972222222,0,0,4.05821308907008e-05
2021-04-04,"COMO",0,"discharge","discharge",6.15767260802469,0,0,0.000302993689034191
2021-04-05,"COMO",0,"discharge","discharge",19.8505472993827,0,0,0.000657297060287504
2021-04-06,"COMO",0,"discharge","discharge",40.3810229166667,0,0,0.00240446783867514
2021-04-07,"COMO",0,"discharge","discharge",11.9204742283951,0,0,0.000816757919529401
2021-04-08,"COMO",0,"discharge","discharge",5.2628962962963,0,0,0.000141447867331332
2021-04-09,"COMO",0,"discharge","discharge",5.59351975308642,0,0,8.83289655041795e-05
2021-04-10,"COMO",0,"discharge","discharge",4.42219783950617,0,0,9.9302968928263e-05
2021-04-11,"COMO",0,"discharge","discharge",4.75643441358025,0,0,4.19234079832452e-05
2021-04-12,"COMO",0,"discharge","discharge",5.39467800925926,0,0,6.32553481001701e-05
2021-04-13,"COMO",0,"discharge","discharge",4.059630530163,0,0,0.00133890979329641
2021-04-14,"COMO",0,"discharge","discharge",3.10783958333333,0,0,4.20040426796744e-05
2021-04-15,"COMO",0,"discharge","discharge",2.53755084876543,0,0,2.16831799266638e-05
2021-04-16,"COMO",0,"discharge","discharge",2.12779814814815,0,0,2.0071781572552e-05
2021-04-17,"COMO",0,"discharge","discharge",1.96035671296296,0,0,1.02506354974774e-05
2021-04-18,"COMO",0,"discharge","discharge",1.77237955246914,0,0,1.23403915188948e-05
2021-04-19,"COMO",0,"discharge","discharge",1.60528464506173,0,0,1.01169757469531e-05
2021-04-20,"COMO",0,"discharge","discharge",1.45155586419753,0,0,9.37457783472108e-06
2021-04-21,"COMO",0,"discharge","discharge",1.10179282407407,0,0,1.90627985616405e-05
2021-04-22,"COMO",0,"discharge","discharge",1.03729336419753,0,0,4.70173800925671e-06
2021-04-23,"COMO",0,"discharge","discharge",0.895966280864197,0,0,8.46970661504816e-06
2021-04-24,"COMO",0,"discharge","discharge",0.718823688271605,0,0,1.07523706633189e-05
2021-04-25,"COMO",0,"discharge","discharge",1.42870239197531,0,0,0.000123277702675342
2021-04-26,"COMO",0,"discharge","discharge",5.32425685074956,0,0,0.000113799764157791
2021-04-27,"COMO",0,"discharge","discharge",5.48472883954394,0,0,9.76575793753594e-05
2021-04-28,"COMO",0,"discharge","discharge",3.70114884259259,0,0,8.72135940798828e-05
2021-04-29,"COMO",0,"discharge","discharge",2.81376141975309,0,0,4.22361009537041e-05
2021-04-30,"COMO",0,"discharge","discharge",5.76321589506173,0,0,0.00018287898924852
2021-05-01,"COMO",0,"discharge","discharge",35.7107570216049,0,0,0.00418544027852279
2021-05-02,"COMO",0,"discharge","discharge",110.536345833333,0,0,0.0145538108035529
2021-05-03,"COMO",0,"discharge","discharge",12.789050308642,0,0,0.000595082667914461
2021-05-04,"COMO",0,"discharge","discharge",6.06920910493827,0,0,0.000195036713424286
2021-05-05,"COMO",0,"discharge","discharge",4.05197939814815,0,0,8.03224681553614e-05
2021-05-06,"COMO",0,"discharge","discharge",3.28667839506173,0,0,4.0291204771835e-05
2021-05-07,"COMO",0,"discharge","discharge",7.50066427469136,0,0,0.000240707021231811
2021-05-08,"COMO",0,"discharge","discharge",14.7109657407407,0,0,0.000478845819534779
2021-05-09,"COMO",0,"discharge","discharge",17.4163239969136,0,0,0.000717265274720114
2021-05-10,"COMO",0,"discharge","discharge",9.21472044753086,0,0,0.000221705609878326
2021-05-11,"COMO",0,"discharge","discharge",6.89373418209876,0,0,9.55025648146791e-05
2021-05-12,"COMO",0,"discharge","discharge",5.33859290123457,0,0,9.86304873889411e-05
2021-05-13,"COMO",0,"discharge","discharge",4.68284205246914,0,0,2.45720515658639e-05
2021-05-14,"COMO",0,"discharge","discharge",7.22398449074074,0,0,0.000148162014264227
2021-05-15,"COMO",0,"discharge","discharge",12.9066588734568,0,0,0.00031543001733255
2021-05-16,"COMO",0,"discharge","discharge",15.3126570216049,0,0,0.000378705035782625
2021-05-17,"COMO",0,"discharge","discharge",17.1306438271605,0,0,0.0003606770553997
2021-05-18,"COMO",0,"discharge","discharge",18.3845607253086,0,0,0.000316608114894895
2021-05-19,"COMO",0,"discharge","discharge",25.2566361111111,0,0,0.000635225775569202
2021-05-20,"COMO",0,"discharge","discharge",25.5726613425926,0,0,0.000576353229949664
2021-05-21,"COMO",0,"discharge","discharge",31.4357569444444,0,0,0.00120704388501195
2021-05-22,"COMO",0,"discharge","discharge",30.8592741512346,0,0,0.000515850838580123
2021-05-23,"COMO",0,"discharge","discharge",91.4945431823192,0,0,0.00471282831120732
2021-05-24,"COMO",0,"discharge","discharge",104.415746296296,0,0,0.00140440960234849
2021-05-25,"COMO",0,"discharge","discharge",88.1540898148148,0,0,0.00333668536950181
2021-05-26,"COMO",0,"discharge","discharge",110.317941203704,0,0,0.000902617732266412
2021-05-27,"COMO",0,"discharge","discharge",105.325283101852,0,0,0.00275950540259429
2021-05-28,"COMO",0,"discharge","discharge",139.749711265432,0,0,0.00190874951220226
2021-05-29,"COMO",0,"discharge","discharge",149.087849614198,0,0,0.0032515210681545
2021-05-30,"COMO",0,"discharge","discharge",150.895734182099,0,0,0.00256185694411401
2021-05-31,"COMO",0,"discharge","discharge",133.044248919753,0,0,0.00292355882933424
2021-06-01,"COMO",0,"discharge","discharge",136.041898765432,0,0,0.00315228086845387
2021-06-02,"COMO",0,"discharge","discharge",142.686012422839,0,0,0.00391634845645683
2021-06-03,"COMO",0,"discharge","discharge",170.576850958995,0,0,0.00619624600697431
2021-06-04,"COMO",0,"discharge","discharge",206.905044771953,0,0,0.00948601186907869
2021-06-05,"COMO",0,"discharge","discharge",286.594194135802,0,0,0.0102025608843943
2021-06-06,"COMO",0,"discharge","discharge",373.236959182099,0,0,0.0143356062495798
2021-06-07,"COMO",0,"discharge","discharge",457.401806018519,0,0,0.0126774906394608
2021-06-08,"COMO",0,"discharge","discharge",460.664740270448,0,0,0.258617412935204
2021-06-09,"COMO",0,"discharge","discharge",396.670384876543,0,0,0.0104954437777755
2021-06-10,"COMO",0,"discharge","discharge",392.919505015432,0,0,0.0100919397944886
2021-06-11,"COMO",0,"discharge","discharge",347.574755505952,0,0,0.0101154647332147
2021-06-12,"COMO",0,"discharge","discharge",310.471532291667,0,0,0.00778131652179628
2021-06-13,"COMO",0,"discharge","discharge",310.251558101852,0,0,0.00718044068222011
2021-06-14,"COMO",0,"discharge","discharge",297.086685339506,0,0,0.00570639974797899
2021-06-15,"COMO",0,"discharge","discharge",275.797319444444,0,0,0.00490039112861937
2021-06-16,"COMO",0,"discharge","discharge",252.852313966049,0,0,0.00409832401580915
2021-06-17,"COMO",0,"discharge","discharge",227.217183796296,0,0,0.00333988372879392
2021-06-18,"COMO",0,"discharge","discharge",205.430158024691,0,0,0.00265138515279151
2021-06-19,"COMO",0,"discharge","discharge",186.037627932099,0,0,0.00111782846266593
2021-06-20,"COMO",0,"discharge","discharge",178.947520138889,0,0,0.00192381271980928
2021-06-21,"COMO",0,"discharge","discharge",170.836284722222,0,0,0.000722188745366239
2021-06-22,"COMO",0,"discharge","discharge",153.957776311728,0,0,0.00200766465824499
2021-06-23,"COMO",0,"discharge","discharge",136.304035725309,0,0,0.00176911082518194
2021-06-24,"COMO",0,"discharge","discharge",128.077240432099,0,0,0.00176748681479225
2021-06-25,"COMO",0,"discharge","discharge",175.893491666667,0,0,0.00592440496572734
2021-06-26,"COMO",0,"discharge","discharge",232.339961033951,0,0,0.0175930472380865
2021-06-27,"COMO",0,"discharge","discharge",245.098254166667,0,0,0.0154934823574011
2021-06-28,"COMO",0,"discharge","discharge",252.58467345679,0,0,0.0154848567524948
2021-06-29,"COMO",0,"discharge","discharge",170.465798753651,0,0,0.0571287274698903
2021-06-30,"COMO",0,"discharge","discharge",144.578596064815,0,0,0.00392548114729153
2021-07-01,"COMO",0,"discharge","discharge",127.655550540123,0,0,0.00428811657284978
2021-07-02,"COMO",0,"discharge","discharge",181.934799228395,0,0,0.01200147536376
2021-07-03,"COMO",0,"discharge","discharge",97.1066303240741,0,0,0.00159576142115388
2021-07-04,"COMO",0,"discharge","discharge",83.8021094907407,0,0,0.00103801323892592
2021-07-05,"COMO",0,"discharge","discharge",77.9963520833333,0,0,0.00181316761195472
2021-07-06,"COMO",0,"discharge","discharge",85.8535989197531,0,0,0.00159657636806573
2021-07-07,"COMO",0,"discharge","discharge",69.9995885030864,0,0,0.00125051660206388
2021-07-08,"COMO",0,"discharge","discharge",53.1954002314815,0,0,0.000755347213862699
2021-07-09,"COMO",0,"discharge","discharge",43.4096960648148,0,0,0.000522477540827084
2021-07-10,"COMO",0,"discharge","discharge",39.1483959104938,0,0,0.000357983189678854
2021-07-11,"COMO",0,"discharge","discharge",35.0705030864198,0,0,0.000302571827777454
2021-07-12,"COMO",0,"discharge","discharge",32.0239328703704,0,0,0.000233573643640585
2021-07-13,"COMO",0,"discharge","discharge",28.0518599537037,0,0,0.00040180644091385
2021-07-14,"COMO",0,"discharge","discharge",25.5237723803107,0,0,0.0016839429046229
2021-07-15,"COMO",0,"discharge","discharge",24.2788023148148,0,0,0.000215258482005368
2021-07-16,"COMO",0,"discharge","discharge",21.6627471450617,0,0,9.64747114219436e-05
2021-07-17,"COMO",0,"discharge","discharge",22.8439374228395,0,0,0.000218138246660095
2021-07-18,"COMO",0,"discharge","discharge",19.7509237654321,0,0,0.00015187295426477
2021-07-19,"COMO",0,"discharge","discharge",17.411068287037,0,0,0.000158177993472375
2021-07-20,"COMO",0,"discharge","discharge",15.7756143518518,0,0,0.000168441809496088
2021-07-21,"COMO",0,"discharge","discharge",15.4493986111111,0,0,0.000109750748122083
2021-07-22,"COMO",0,"discharge","discharge",15.4295670524691,0,0,9.91079078146579e-05
2021-07-23,"COMO",0,"discharge","discharge",14.3825824845679,0,0,6.54381546960471e-05
2021-07-24,"COMO",0,"discharge","discharge",17.4254938271605,0,0,0.000325496163781825
2021-07-25,"COMO",0,"discharge","discharge",13.6007083333333,0,0,7.21178966159458e-05
2021-07-26,"COMO",0,"discharge","discharge",12.5776334876543,0,0,8.44324483657452e-05
2021-07-27,"COMO",0,"discharge","discharge",10.9983218219409,0,0,0.00555929433651529
2021-07-28,"COMO",0,"discharge","discharge",9.94369776038005,0,0,0.00350956724531033
2021-07-29,"COMO",0,"discharge","discharge",9.59752536375662,0,0,4.24461611762463e-05
2021-07-30,"COMO",0,"discharge","discharge",9.20285788840789,0,0,0.00249115715844789
2021-07-31,"COMO",0,"discharge","discharge",28.1758006944444,0,0,0.00817778740110503
2021-08-01,"COMO",0,"discharge","discharge",48.3433037037037,0,0,0.0072155210471121
2021-08-02,"COMO",0,"discharge","discharge",16.0661609567901,0,0,0.000293353081235548
2021-08-03,"COMO",0,"discharge","discharge",18.6253666666667,0,0,0.000415908160103633
2021-08-04,"COMO",0,"discharge","discharge",32.0857587962963,0,0,0.00208128757677249
2021-08-05,"COMO",0,"discharge","discharge",14.8676172839506,0,0,0.000318484512054911
2021-08-06,"COMO",0,"discharge","discharge",10.4977400462963,0,0,9.22497116561038e-05
2021-08-07,"COMO",0,"discharge","discharge",9.97824747574956,0,0,6.43481556102449e-05
2021-08-08,"COMO",0,"discharge","discharge",8.5514119212963,0,0,6.2235753184532e-05
2021-08-09,"COMO",0,"discharge","discharge",7.43430918209877,0,0,5.13015199755064e-05
2021-08-10,"COMO",0,"discharge","discharge",6.7406649691358,0,0,4.1799040704267e-05
2021-08-11,"COMO",0,"discharge","discharge",6.34831650167605,0,0,0.000824341748912355
2021-08-12,"COMO",0,"discharge","discharge",6.01946334876543,0,0,3.21263896416945e-05
2021-08-13,"COMO",0,"discharge","discharge",6.05891257716049,0,0,3.28527214441057e-05
2021-08-14,"COMO",0,"discharge","discharge",5.96623780864198,0,0,2.6678716832871e-05
2021-08-15,"COMO",0,"discharge","discharge",5.86548672839506,0,0,3.25560190205244e-05
2021-08-16,"COMO",0,"discharge","discharge",6.04240532407407,0,0,4.07636815174488e-05
2021-08-17,"COMO",0,"discharge","discharge",5.54247947530864,0,0,3.47665983489159e-05
2021-08-18,"COMO",0,"discharge","discharge",5.39130115740741,0,0,3.2135715632532e-05
2021-08-19,"COMO",0,"discharge","discharge",5.63837723765432,0,0,8.4779405299058e-05
2021-08-20,"COMO",0,"discharge","discharge",6.51082515432099,0,0,0.000117310789258489
2021-08-21,"COMO",0,"discharge","discharge",5.49636435185185,0,0,2.81697919164907e-05
2021-08-22,"COMO",0,"discharge","discharge",5.17622399691358,0,0,3.66387832336287e-05
2021-08-23,"COMO",0,"discharge","discharge",4.88578441358025,0,0,3.01821068672165e-05
2021-08-24,"COMO",0,"discharge","discharge",4.71298069847783,0,0,0.00664970694637908
2021-08-25,"COMO",0,"discharge","discharge",4.61946574074074,0,0,2.93902658330665e-05
2021-08-26,"COMO",0,"discharge","discharge",4.62607160493827,0,0,3.11582116625497e-05
2021-08-27,"COMO",0,"discharge","discharge",4.71646018518519,0,0,4.7088762078662e-05
2021-08-28,"COMO",0,"discharge","discharge",4.42519342482363,0,0,3.30945837563293e-05
2021-08-29,"COMO",0,"discharge","discharge",4.45865817901235,0,0,3.98702200840894e-05
2021-08-30,"COMO",0,"discharge","discharge",4.33086674382716,0,0,2.46668790187945e-05
2021-08-31,"COMO",0,"discharge","discharge",4.12392407407407,0,0,3.14134654855261e-05
2021-09-01,"COMO",0,"discharge","discharge",4.07966093624739,0,0,0.0156371656002531
2021-09-02,"COMO",0,"discharge","discharge",4.5923524947564,0,0,0.00171081692298074
2021-09-03,"COMO",0,"discharge","discharge",5.90840563271605,0,0,0.000179845161973886
2021-09-04,"COMO",0,"discharge","discharge",4.65558279320988,0,0,5.00429129082561e-05
2021-09-05,"COMO",0,"discharge","discharge",4.01359421296296,0,0,2.49063585221895e-05
2021-09-06,"COMO",0,"discharge","discharge",3.70962384259259,0,0,2.632619414025e-05
2021-09-07,"COMO",0,"discharge","discharge",3.54228369838109,0,0,0.00047030118794627
2021-09-08,"COMO",0,"discharge","discharge",3.47737561728395,0,0,2.69759518805552e-05
2021-09-09,"COMO",0,"discharge","discharge",3.37706462107209,0,0,0.00284017632858627
2021-09-10,"COMO",0,"discharge","discharge",3.26841774691358,0,0,2.7855655252895e-05
2021-09-11,"COMO",0,"discharge","discharge",3.20911026234568,0,0,2.8329949838234e-05
2021-09-12,"COMO",0,"discharge","discharge",3.2294512345679,0,0,3.00086997094552e-05
2021-09-13,"COMO",0,"discharge","discharge",3.30283405749022,0,0,0.00625070745748392
2021-09-14,"COMO",0,"discharge","discharge",3.67442607010884,0,0,0.000977377221067743
2021-09-15,"COMO",0,"discharge","discharge",3.48133010361552,0,0,3.53522165255964e-05
2021-09-16,"COMO",0,"discharge","discharge",3.13420023148148,0,0,2.60663780492622e-05
2021-09-17,"COMO",0,"discharge","discharge",2.96592152777778,0,0,1.78602337352896e-05
2021-09-18,"COMO",0,"discharge","discharge",2.86595046296296,0,0,1.454092659616e-05
2021-09-19,"COMO",0,"discharge","discharge",2.81722191358025,0,0,2.10022790366205e-05
2021-09-20,"COMO",0,"discharge","discharge",2.95713773148148,0,0,4.76031472870364e-05
2021-09-21,"COMO",0,"discharge","discharge",2.90750115740741,0,0,5.9226959383783e-06
2021-09-22,"COMO",0,"discharge","discharge",2.81816271249327,0,0,0.000348013204534158
2021-09-23,"COMO",0,"discharge","discharge",2.74411597222222,0,0,1.26414279233682e-05
2021-09-24,"COMO",0,"discharge","discharge",2.72088657407407,0,0,1.09524850995462e-05
2021-09-25,"COMO",0,"discharge","discharge",2.6487986882716,0,0,9.16831734146131e-06
2021-09-26,"COMO",0,"discharge","discharge",2.58671087962963,0,0,1.54447565708256e-05
2021-09-27,"COMO",0,"discharge","discharge",2.49815347222222,0,0,1.28614310090624e-05
2021-09-28,"COMO",0,"discharge","discharge",2.53942469135802,0,0,2.71052151443998e-05
2021-09-29,"COMO",0,"discharge","discharge",2.79008302469136,0,0,3.81181555795616e-05
2021-09-30,"COMO",0,"discharge","discharge",3.13731597222222,0,0,1.16793636535917e-06
2021-10-01,"COMO",0,"discharge","discharge",2.79521875,0,0,1.71890803055907e-07
2021-10-02,"COMO",0,"discharge","discharge",2.78059375,0,0,1.25213333219704e-07
2021-10-03,"COMO",0,"discharge","discharge",2.75512152777778,0,0,1.40486097620142e-07
2021-10-04,"COMO",0,"discharge","discharge",2.71747222222222,0,0,1.57692438883587e-07
2021-10-05,"COMO",0,"discharge","discharge",2.71169791666667,0,0,4.33433812986629e-07
2021-10-06,"COMO",0,"discharge","discharge",2.72378819444444,0,0,0.000228289067157844
2021-10-07,"COMO",0,"discharge","discharge",2.74689583333333,0,0,1.29513877963446e-07
2021-10-08,"COMO",0,"discharge","discharge",2.72192013888889,0,0,1.18233230351641e-07
2021-10-09,"COMO",0,"discharge","discharge",2.78179861111111,0,0,1.00023393823033e-06
2021-10-10,"COMO",0,"discharge","discharge",2.82327430555556,0,0,6.13895482350254e-07
2021-10-11,"COMO",0,"discharge","discharge",2.76449305555556,0,0,2.37334242715244e-07
2021-10-12,"COMO",0,"discharge","discharge",2.76963194444444,0,0,3.99770688109107e-07
2021-10-13,"COMO",0,"discharge","discharge",2.79353472222222,0,0,5.33376655082944e-07
2021-10-14,"COMO",0,"discharge","discharge",2.77892361111111,0,0,3.39029342105485e-07
2021-10-15,"COMO",0,"discharge","discharge",2.76810763888889,0,0,3.89468633828527e-07
2021-10-16,"COMO",0,"discharge","discharge",2.82879861111111,0,0,2.84768041517757e-06
2021-10-17,"COMO",0,"discharge","discharge",2.72815277777778,0,0,1.52966796349168e-06
2021-10-18,"COMO",0,"discharge","discharge",2.675625,0,0,5.15187191921075e-05
2021-10-19,"COMO",0,"discharge","discharge",2.58716319444444,0,0,6.36143739482617e-07
2021-10-20,"COMO",0,"discharge","discharge",2.50235763888889,0,0,4.54083345071906e-07
2021-10-21,"COMO",0,"discharge","discharge",2.48286805555556,0,0,3.68572175268029e-07
2021-10-22,"COMO",0,"discharge","discharge",2.47398263888889,0,0,2.26061586211558e-07
2021-10-23,"COMO",0,"discharge","discharge",2.4725,0,0,2.44302109249021e-07
2021-10-24,"COMO",0,"discharge","discharge",2.48644444444444,0,0,5.03163912863387e-07
2021-10-25,"COMO",0,"discharge","discharge",2.54629513888889,0,0,4.21147833927052e-07
2021-10-26,"COMO",0,"discharge","discharge",2.53082986111111,0,0,2.78880563254436e-07
2021-10-27,"COMO",0,"discharge","discharge",2.46520138888889,0,0,8.43600653811774e-07
2021-10-28,"COMO",0,"discharge","discharge",2.42319097222222,0,0,9.14917099817434e-07
2021-10-29,"COMO",0,"discharge","discharge",2.49425694444444,0,0,9.45625017003034e-07
2021-10-30,"COMO",0,"discharge","discharge",2.50298958333333,0,0,5.94358035123673e-07
2021-10-31,"COMO",0,"discharge","discharge",2.45375694444444,0,0,5.76986949758096e-07
2021-11-01,"COMO",0,"discharge","discharge",2.47864236111111,0,0,7.04849518460358e-07
2021-11-02,"COMO",0,"discharge","discharge",2.56930555555556,0,0,3.55539598693648e-07
2021-11-03,"COMO",0,"discharge","discharge",2.57762152777778,0,0,6.98257604501418e-07
2021-11-04,"COMO",0,"discharge","discharge",2.56389583333333,0,0,1.00575668495951e-06
2021-11-05,"COMO",0,"discharge","discharge",2.50969965277778,0,0,5.8223219834647e-07
2021-11-06,"COMO",0,"discharge","discharge",2.43553298611111,0,0,4.39670804047666e-07
2021-11-07,"COMO",0,"discharge","discharge",2.39687152777778,0,0,2.80149440766986e-07
2021-11-08,"COMO",0,"discharge","discharge",2.36738541666667,0,0,3.07779477726464e-07
2021-11-09,"COMO",0,"discharge","discharge",2.36504861111111,0,0,3.44245769049051e-07
2021-11-10,"COMO",0,"discharge","discharge",2.36539236111111,0,0,3.59719975976491e-07
2021-11-11,"COMO",0,"discharge","discharge",2.32084722222222,0,0,1.48971272604519e-06
2021-11-12,"COMO",0,"discharge","discharge",2.39964583333333,0,0,6.40869855464826e-07
2021-11-13,"COMO",0,"discharge","discharge",2.41175694444444,0,0,1.95844313140772e-07
2021-11-14,"COMO",0,"discharge","discharge",2.43689930555556,0,0,2.48683221654346e-07
2021-11-15,"COMO",0,"discharge","discharge",2.44928125,0,0,1.20358179755467e-06
2021-11-16,"COMO",0,"discharge","discharge",2.47226388888889,0,0,4.05325122523359e-07
2021-11-17,"COMO",0,"discharge","discharge",2.45544444444444,0,0,6.20527870479272e-07
2021-11-18,"COMO",0,"discharge","discharge",2.35818055555556,0,0,6.32823525254698e-07
2021-11-19,"COMO",0,"discharge","discharge",2.35614583333333,0,0,3.46574606557589e-07
2021-11-20,"COMO",0,"discharge","discharge",2.33754513888889,0,0,3.35515502387204e-07
2021-11-21,"COMO",0,"discharge","discharge",2.36208680555556,0,0,1.35683018647537e-07
2021-11-22,"COMO",0,"discharge","discharge",2.34449652777778,0,0,2.15804373583153e-07
2021-11-23,"COMO",0,"discharge","discharge",2.34842361111111,0,0,2.04316152883597e-07
2021-11-24,"COMO",0,"discharge","discharge",2.32717361111111,0,0,4.00044693542784e-07
2021-11-25,"COMO",0,"discharge","discharge",2.26389930555556,0,0,4.73025757471745e-07
2021-11-26,"COMO",0,"discharge","discharge",2.28280555555556,0,0,1.86070300543821e-07
2021-11-27,"COMO",0,"discharge","discharge",2.30145486111111,0,0,2.14732494377467e-07
2021-11-28,"COMO",0,"discharge","discharge",2.29313888888889,0,0,2.72754247246145e-07
2021-11-29,"COMO",0,"discharge","discharge",2.30896527777778,0,0,2.60912529359641e-07
2021-12-15,"COMO",0,"discharge","discharge",2.26043055555556,0,0,2.57534480839419e-07
2021-12-16,"COMO",0,"discharge","discharge",2.23645138888889,0,0,3.05306551462578e-07
2021-12-17,"COMO",0,"discharge","discharge",2.24876736111111,0,0,2.33282704458399e-07
2021-12-18,"COMO",0,"discharge","discharge",2.17426041666667,0,0,5.19367272427169e-07
2021-12-19,"COMO",0,"discharge","discharge",2.17960416666667,0,0,8.42416916322164e-06
2021-12-20,"COMO",0,"discharge","discharge",2.23641319444444,0,0,4.45540753589257e-07
2021-12-21,"COMO",0,"discharge","discharge",2.17220486111111,0,0,6.65797187782342e-07
2021-12-22,"COMO",0,"discharge","discharge",2.11007291666667,0,0,2.32448330428647e-07
2021-12-23,"COMO",0,"discharge","discharge",2.16688888888889,0,0,5.66050704437851e-07
2021-12-24,"COMO",0,"discharge","discharge",2.19532986111111,0,0,2.44263198799446e-07
2021-12-25,"COMO",0,"discharge","discharge",2.17978125,0,0,1.5666129243007e-07
2021-12-26,"COMO",0,"discharge","discharge",2.18543055555556,0,0,1.14754325066976e-07
2021-12-27,"COMO",0,"discharge","discharge",2.19734375,0,0,9.75215928736051e-08
2021-12-28,"COMO",0,"discharge","discharge",2.19836458333333,0,0,1.44382934468434e-07
2021-12-29,"COMO",0,"discharge","discharge",2.18613888888889,0,0,4.0906528108274e-05
2021-12-30,"COMO",0,"discharge","discharge",2.18408680555556,0,0,5.414248453409e-05
2021-12-31,"COMO",0,"discharge","discharge",2.19064583333333,0,0,0.000460471275651786
2022-01-01,"COMO",0,"discharge","discharge",2.19315277777778,0,0,9.55587323851031e-08
2022-01-02,"COMO",0,"discharge","discharge",2.18304861111111,0,0,1.58441649172744e-07
2022-01-03,"COMO",0,"discharge","discharge",2.18362152777778,0,0,1.54554446912155e-07
2022-01-04,"COMO",0,"discharge","discharge",2.19976388888889,0,0,1.51958454645207e-07
2022-01-05,"COMO",0,"discharge","discharge",2.20439236111111,0,0,1.23459454776545e-07
2022-01-06,"COMO",0,"discharge","discharge",2.20479861111111,0,0,1.79043443612985e-07
2022-01-07,"COMO",0,"discharge","discharge",2.20178472222222,0,0,3.06275652356263e-07
2022-01-08,"COMO",0,"discharge","discharge",2.19686805555556,0,0,1.71700358652364e-07
2022-01-09,"COMO",0,"discharge","discharge",2.17577430555556,0,0,1.29142522337741e-07
2022-01-10,"COMO",0,"discharge","discharge",2.16590277777778,0,0,9.43824711699975e-08
2022-01-11,"COMO",0,"discharge","discharge",2.17768402777778,0,0,1.88206643597533e-07
2022-01-12,"COMO",0,"discharge","discharge",2.21976041666667,0,0,3.48109969200247e-07
2022-01-13,"COMO",0,"discharge","discharge",2.23772222222222,0,0,1.34757695740016e-07
2022-01-14,"COMO",0,"discharge","discharge",2.24363888888889,0,0,1.2843829365829e-07
2022-01-15,"COMO",0,"discharge","discharge",2.22645486111111,0,0,2.12334720782972e-07
2022-01-16,"COMO",0,"discharge","discharge",2.18100694444444,0,0,1.45719723302023e-07
2022-01-17,"COMO",0,"discharge","discharge",2.18054166666667,0,0,1.19906031526222e-07
2022-01-18,"COMO",0,"discharge","discharge",2.17848958333333,0,0,8.28441985065694e-08
2022-01-19,"COMO",0,"discharge","discharge",2.17520138888889,0,0,8.42395332867183e-08
2022-01-20,"COMO",0,"discharge","discharge",2.17166666666667,0,0,9.67250340842036e-08
2022-01-21,"COMO",0,"discharge","discharge",2.16655555555556,0,0,9.95302323521442e-08
2022-01-22,"COMO",0,"discharge","discharge",2.16944097222222,0,0,6.90299622648862e-08
2022-01-23,"COMO",0,"discharge","discharge",2.15630555555556,0,0,1.61913438377323e-07
2022-01-24,"COMO",0,"discharge","discharge",2.11360763888889,0,0,6.24400893113411e-07
2022-01-25,"COMO",0,"discharge","discharge",2.05843055555556,0,0,8.67057036490362e-08
2022-01-26,"COMO",0,"discharge","discharge",2.0494375,0,0,6.97333545064089e-08
2022-01-27,"COMO",0,"discharge","discharge",2.04085416666667,0,0,6.05421063767287e-08
2022-01-28,"COMO",0,"discharge","discharge",2.03908333333333,0,0,9.01752417342438e-08
2022-01-29,"COMO",0,"discharge","discharge",2.04253125,0,0,1.03015266302016e-07
2022-01-30,"COMO",0,"discharge","discharge",2.04959722222222,0,0,6.12434621904434e-08
2022-01-31,"COMO",0,"discharge","discharge",2.05691319444444,0,0,2.12090144071551e-05
2022-02-01,"COMO",0,"discharge","discharge",2.0465625,0,0,4.34288372717893e-05
2022-02-02,"COMO",0,"discharge","discharge",2.04161111111111,0,0,1.04042171893923e-07
2022-02-03,"COMO",0,"discharge","discharge",2.03674305555556,0,0,6.67153545427452e-08
2022-02-04,"COMO",0,"discharge","discharge",2.03038541666667,0,0,7.86968279258589e-08
2022-02-05,"COMO",0,"discharge","discharge",2.03282291666667,0,0,1.15831033718744e-07
2022-02-06,"COMO",0,"discharge","discharge",2.02966666666667,0,0,1.52851988159088e-07
2022-02-07,"COMO",0,"discharge","discharge",2.022125,0,0,7.74093460004203e-08
2022-02-08,"COMO",0,"discharge","discharge",2.02937152777778,0,0,3.86179511160455e-07
2022-02-09,"COMO",0,"discharge","discharge",2.01407986111111,0,0,1.73742309427842e-07
2022-02-10,"COMO",0,"discharge","discharge",2.0063125,0,0,1.27517354470092e-07
2022-02-11,"COMO",0,"discharge","discharge",2.00654513888889,0,0,2.09693248799515e-07
2022-02-12,"COMO",0,"discharge","discharge",1.99757986111111,0,0,2.34751454573381e-07
2022-02-13,"COMO",0,"discharge","discharge",2.00077777777778,0,0,1.67587459076856e-07
2022-02-14,"COMO",0,"discharge","discharge",1.99235416666667,0,0,1.0891320016587e-07
2022-02-15,"COMO",0,"discharge","discharge",1.98214583333333,0,0,8.21098819414324e-08
2022-02-16,"COMO",0,"discharge","discharge",1.97675694444444,0,0,7.54412858090798e-08
2022-02-17,"COMO",0,"discharge","discharge",1.97335763888889,0,0,9.64730474874628e-08
