uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,taxonRankQualifier,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF
"7075ad46-0a69-4b4b-965c-3c1b29edc34f","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-06","BLUE.20220316.KICKNET.2","A00000274412",,"CLASP6","Y","Cladotanytarsus sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Chironominae","Tanytarsini",,"Cladotanytarsus","sp.",,"larva",2,,4,10,40,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","A. Fasbender",,,
"00958e88-3a1f-4abf-87a5-9c954d88ee1b","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.1","A00000274424",,"ISOSP6","Y","Isonychia sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Ephemeroptera","Pisciforma",,"Heptagenioidea","Isonychiidae",,,,"Isonychia","sp.",,"larva",1,,1,30,3,"N","N",,"condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",,,
"bfc179be-e761-4c07-8614-4ae4214d6eb5","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.2","A00000274425","BA22NEOMST35023O3","NAICOM","Y","Nais communis/variabilis",,"speciesGroup","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae","Naidinae",,,"Nais","communis/variabilis",,"immature",2,,2,13,15,"Y","N",,"condition OK","N",,"Kathman and Brinkhurst, 1999","Y","Rhithron Associates, Inc.","J. Webb",,,
"ed9745f5-d6ec-4c7c-8642-4193de973529","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-05","BLUE.20220316.SURBER.2","A00000274425",,"RHEEXI","Y","Rheotanytarsus exiguus gr.",,"speciesGroup","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Chironominae","Tanytarsini",,"Rheotanytarsus","exiguus gr.",,"larva",1,,1,13,8,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013","Y","Rhithron Associates, Inc.","R. Spring",,,
"6c7964d6-ee1c-4de9-ba8c-8ba7b1dce6a9","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-05","BLUE.20220316.SURBER.1","A00000274424",,"PARSP25","Y","Parakiefferiella sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Parakiefferiella","sp.",,"larva",3,,2,30,7,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",,,
"7ea533fd-3252-48df-b0d7-386e6311a9e7","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.3","A00000274426",,"SIMSP1","Y","Simulium sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Simuliidae","Simuliinae","Simuliini",,"Simulium","sp.",,"pupa",3,,1,17,6,"N","N",,"condition OK","Y",,"Adler et al. 2004; Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",,,
"f4bdf59f-0170-453a-ac90-f1c50197b3e3","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.3","A00000274426",,"ATUSP1","Y","Aturus sp.",,"genus","Arthropoda","Chelicerata","Arachnida","Acari",,"Acariformes","Trombidiformes","Prostigmata",,"Hygrobatoidea","Aturidae",,,,"Aturus","sp.",,"adult",1,,1,17,6,"N","N",,"condition OK","Y",,"Thorp and Rogers 2016","N","Rhithron Associates, Inc.","B. Moore",,,
"cfd02dbd-59fd-40bc-b18e-3d44185944d9","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-05","BLUE.20220316.SURBER.1","A00000274424",,"CRISP2","Y","Cricotopus sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Chironomidae","Orthocladiinae",,,"Cricotopus","sp.",,"larva",2,,25,30,83,"N","N",,"condition OK","Y",,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013","N","Rhithron Associates, Inc.","R. Spring",,,
"01990a9d-6aaf-44b0-a3e9-819c895a24d6","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.KICKNET.2","A00000274412","BA22NEOMST35014O5","SLAAPP","Y","Slavina appendiculata",,"species","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae","Naidinae",,,"Slavina","appendiculata",,"unknown",2,,4,10,40,"N","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","J. Webb",,,
"713d6313-63ee-46cb-b260-da5bd801e59f","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-09-29","BLUE.20220316.KICKNET.2","A00000274412",,"CERSP10","Y","Ceratopogoninae sp.",,"subfamily","Arthropoda","Hexapoda","Insecta","Pterygota","Neoptera","Holometabola","Diptera","Nematocera","Culicomorpha",,"Ceratopogonidae","Ceratopogoninae",,,,"sp.",,"larva",3,,1,10,10,"N","N",,"condition OK","Y",,"Merritt et al. 2019","N","Rhithron Associates, Inc.","B. Moore",,,
"312652d3-f62c-4311-bfe3-24aab61d4836","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-09-29","BLUE.20220316.KICKNET.3","A00000274428",,"CAESP5","Y","Caenis sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Ephemeroptera","Furcatergalia","Pannota","Caenoidea","Caenidae","Caeninae",,,"Caenis","sp.",,"larva",1,,43,70,61,"Y","N","early instar","condition OK","Y",,"Provonsha 1990","N","Rhithron Associates, Inc.","B. Moore",,,
"fe32525b-e3ec-41dd-84d1-146dd7fcd939","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.2","A00000274425",,"OSTSP","Y","Ostracoda sp.",,"class","Arthropoda","Crustacea","Ostracoda",,,,,,,,,,,,,"sp.",,"unknown",1,,1,13,8,"N","N",,"condition OK","Y",,"Thorp and Rogers 2016","Y","Rhithron Associates, Inc.","B. Moore",,,
"86cc3d8d-6148-4e60-91fa-787d0760d862","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.2","A00000274425","BA22NEOMST35023O2","SLAAPP","Y","Slavina appendiculata",,"species","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae","Naidinae",,,"Slavina","appendiculata",,"unknown",2,,2,13,15,"N","N",,"condition OK","Y",,"Kathman and Brinkhurst, 1999","Y","Rhithron Associates, Inc.","J. Webb",,,
"59972d12-3966-40be-a058-55809b7962be","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.KICKNET.2","A00000274412","BA22NEOMST35014O1","NAICOM","Y","Nais communis/variabilis",,"speciesGroup","Annelida","Clitellata","Oligochaeta","Oligochaeta",,,"Tubificida",,,,"Naididae","Naidinae",,,"Nais","communis/variabilis",,"immature",2,,7,10,70,"Y","N",,"condition OK","N",,"Kathman and Brinkhurst, 1999","N","Rhithron Associates, Inc.","J. Webb",,,
"0781419d-fb88-4327-9aac-b803e925aa40","D11","BLUE","BLUE.AOS.reach","2022-03-16T14:59Z","2023-10-02","BLUE.20220316.SURBER.2","A00000274425",,"MACSP11","Y","Maccaffertium sp.",,"genus","Arthropoda","Hexapoda","Insecta","Pterygota","Palaeoptera",,"Ephemeroptera","Pisciforma",,"Heptagenioidea","Heptageniidae",,,,"Maccaffertium","sp.",,"larva",1,,2,13,15,"Y","N","early instar","condition OK","N",,"Merritt et al. 2019","Y","Rhithron Associates, Inc.","B. Moore",,,
